"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","Req.day","Drop.day","Date","Req.hour","Drop.hour","Trip.duration","Req.hour24","Time.slot"
"5469",3779,"Airport",NA,"No Cars Available",2016-07-13 20:42:31,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5470",3773,"Airport",NA,"No Cars Available",2016-07-13 20:43:54,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5471",3769,"Airport",NA,"No Cars Available",2016-07-13 20:44:38,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5472",3781,"Airport",NA,"No Cars Available",2016-07-13 20:44:50,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5473",3785,"City",NA,"No Cars Available",2016-07-13 20:45:01,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5474",3776,"Airport",NA,"No Cars Available",2016-07-13 20:45:56,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5475",3775,"Airport",NA,"No Cars Available",2016-07-13 20:46:35,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5476",3783,"Airport",NA,"No Cars Available",2016-07-13 20:48:35,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5477",3784,"Airport",NA,"No Cars Available",2016-07-13 20:49:06,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5478",3787,"Airport",NA,"No Cars Available",2016-07-13 20:49:24,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5479",3791,"Airport",NA,"No Cars Available",2016-07-13 20:51:10,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5480",3796,"Airport",NA,"No Cars Available",2016-07-13 20:51:18,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5481",3790,"Airport",NA,"No Cars Available",2016-07-13 20:52:04,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5482",3792,"Airport",NA,"No Cars Available",2016-07-13 20:53:15,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5483",3793,"Airport",NA,"No Cars Available",2016-07-13 20:54:38,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5484",3797,"Airport",NA,"No Cars Available",2016-07-13 20:56:07,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5485",3800,"Airport",NA,"No Cars Available",2016-07-13 20:56:26,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5486",3803,"Airport",NA,"No Cars Available",2016-07-13 20:58:17,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5487",3799,"City",NA,"No Cars Available",2016-07-13 20:58:40,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5488",3802,"Airport",NA,"No Cars Available",2016-07-13 21:00:00,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5489",3811,"Airport",NA,"No Cars Available",2016-07-13 21:02:40,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5490",3805,"Airport",NA,"No Cars Available",2016-07-13 21:03:19,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5491",3815,"Airport",NA,"No Cars Available",2016-07-13 21:07:33,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5492",3812,"City",NA,"No Cars Available",2016-07-13 21:09:20,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5493",3816,"Airport",NA,"No Cars Available",2016-07-13 21:09:28,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5494",3821,"Airport",NA,"No Cars Available",2016-07-13 21:10:59,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5495",3814,"Airport",NA,"No Cars Available",2016-07-13 21:11:29,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5496",3829,"Airport",NA,"No Cars Available",2016-07-13 21:13:20,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5497",3825,"Airport",NA,"No Cars Available",2016-07-13 21:14:01,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5498",3833,"Airport",NA,"No Cars Available",2016-07-13 21:18:49,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5499",3823,"Airport",NA,"No Cars Available",2016-07-13 21:20:00,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5500",3828,"City",NA,"No Cars Available",2016-07-13 21:20:59,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5501",3836,"Airport",NA,"No Cars Available",2016-07-13 21:21:26,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5502",3824,"Airport",NA,"No Cars Available",2016-07-13 21:22:11,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5503",3832,"Airport",NA,"No Cars Available",2016-07-13 21:23:59,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5504",3846,"Airport",NA,"No Cars Available",2016-07-13 21:25:46,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5505",3837,"Airport",NA,"No Cars Available",2016-07-13 21:27:41,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5506",3835,"Airport",NA,"No Cars Available",2016-07-13 21:27:42,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5507",3838,"Airport",NA,"No Cars Available",2016-07-13 21:28:20,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5508",3844,"Airport",NA,"No Cars Available",2016-07-13 21:28:29,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5509",3845,"Airport",NA,"No Cars Available",2016-07-13 21:30:19,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5510",3842,"Airport",NA,"No Cars Available",2016-07-13 21:33:44,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5511",3853,"Airport",NA,"No Cars Available",2016-07-13 21:34:46,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5512",3848,"Airport",NA,"No Cars Available",2016-07-13 21:34:47,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5513",3860,"Airport",NA,"No Cars Available",2016-07-13 21:36:01,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5514",3855,"Airport",NA,"No Cars Available",2016-07-13 21:36:25,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5515",3862,"City",NA,"No Cars Available",2016-07-13 21:37:00,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5516",3854,"Airport",NA,"No Cars Available",2016-07-13 21:37:17,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5517",3851,"Airport",NA,"No Cars Available",2016-07-13 21:38:06,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5518",3858,"Airport",NA,"No Cars Available",2016-07-13 21:38:48,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5519",3869,"Airport",NA,"No Cars Available",2016-07-13 21:43:47,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5520",3864,"Airport",NA,"No Cars Available",2016-07-13 21:45:06,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5521",3861,"Airport",NA,"No Cars Available",2016-07-13 21:47:25,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5522",3873,"Airport",NA,"No Cars Available",2016-07-13 21:47:58,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5523",3868,"Airport",NA,"No Cars Available",2016-07-13 21:48:20,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5524",3870,"Airport",NA,"No Cars Available",2016-07-13 21:48:57,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5525",3871,"Airport",NA,"No Cars Available",2016-07-13 21:49:18,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5526",3884,"Airport",NA,"No Cars Available",2016-07-13 21:51:47,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5527",3878,"Airport",NA,"No Cars Available",2016-07-13 21:51:55,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5528",3894,"Airport",NA,"No Cars Available",2016-07-13 21:52:24,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5529",3885,"Airport",NA,"No Cars Available",2016-07-13 21:53:07,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5530",3877,"Airport",NA,"No Cars Available",2016-07-13 21:53:34,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5531",3886,"Airport",NA,"No Cars Available",2016-07-13 21:53:48,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5532",3874,"Airport",NA,"No Cars Available",2016-07-13 21:54:13,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5533",3893,"Airport",NA,"No Cars Available",2016-07-13 21:56:38,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5534",3891,"Airport",NA,"No Cars Available",2016-07-13 21:57:08,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5535",3888,"Airport",NA,"No Cars Available",2016-07-13 21:57:45,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5536",3876,"Airport",NA,"No Cars Available",2016-07-13 21:58:16,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5537",3875,"Airport",NA,"No Cars Available",2016-07-13 21:59:13,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5538",3898,"Airport",NA,"No Cars Available",2016-07-13 21:59:30,NA,"Wednesday",NA,13,21,NA,NA,"21:00","Evening"
"5539",3895,"Airport",NA,"No Cars Available",2016-07-13 22:01:49,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5540",3900,"Airport",NA,"No Cars Available",2016-07-13 22:03:00,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5541",3904,"Airport",NA,"No Cars Available",2016-07-13 22:03:45,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5542",3892,"Airport",NA,"No Cars Available",2016-07-13 22:05:11,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5543",3899,"Airport",NA,"No Cars Available",2016-07-13 22:05:37,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5544",3910,"Airport",NA,"No Cars Available",2016-07-13 22:05:57,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5545",3901,"Airport",NA,"No Cars Available",2016-07-13 22:09:27,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5546",3902,"Airport",NA,"No Cars Available",2016-07-13 22:09:31,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5547",3903,"Airport",NA,"No Cars Available",2016-07-13 22:11:11,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5548",3906,"Airport",NA,"No Cars Available",2016-07-13 22:12:01,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5549",3907,"Airport",NA,"No Cars Available",2016-07-13 22:12:13,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5550",3918,"City",NA,"No Cars Available",2016-07-13 22:12:25,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5551",3912,"Airport",NA,"No Cars Available",2016-07-13 22:12:35,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5552",3928,"City",NA,"No Cars Available",2016-07-13 22:14:33,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5553",3911,"Airport",NA,"No Cars Available",2016-07-13 22:14:56,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5554",3923,"City",NA,"No Cars Available",2016-07-13 22:18:14,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5555",3922,"City",NA,"No Cars Available",2016-07-13 22:18:36,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5556",3931,"Airport",NA,"No Cars Available",2016-07-13 22:21:30,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5557",3930,"City",NA,"No Cars Available",2016-07-13 22:22:57,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5558",3921,"City",NA,"No Cars Available",2016-07-13 22:23:03,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5559",3926,"Airport",NA,"No Cars Available",2016-07-13 22:23:25,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5560",3919,"Airport",NA,"No Cars Available",2016-07-13 22:23:26,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5561",3933,"Airport",NA,"No Cars Available",2016-07-13 22:27:01,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5562",3937,"City",NA,"No Cars Available",2016-07-13 22:28:10,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5563",3929,"Airport",NA,"No Cars Available",2016-07-13 22:28:45,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5564",3941,"City",NA,"No Cars Available",2016-07-13 22:30:11,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5565",3936,"City",NA,"No Cars Available",2016-07-13 22:30:44,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5566",3946,"Airport",NA,"No Cars Available",2016-07-13 22:36:50,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5567",3938,"City",NA,"No Cars Available",2016-07-13 22:37:24,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5568",3949,"City",NA,"No Cars Available",2016-07-13 22:40:37,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5569",3958,"Airport",NA,"No Cars Available",2016-07-13 22:46:01,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5570",3951,"Airport",NA,"No Cars Available",2016-07-13 22:46:03,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5571",3962,"City",NA,"No Cars Available",2016-07-13 22:47:26,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5572",3961,"City",NA,"No Cars Available",2016-07-13 22:50:57,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5573",3963,"Airport",NA,"No Cars Available",2016-07-13 22:55:25,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5574",3967,"City",NA,"No Cars Available",2016-07-13 22:57:16,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5575",3968,"Airport",NA,"No Cars Available",2016-07-13 22:59:34,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5576",3971,"City",NA,"No Cars Available",2016-07-13 22:59:42,NA,"Wednesday",NA,13,22,NA,NA,"22:00","Night"
"5577",3972,"City",NA,"No Cars Available",2016-07-13 23:00:38,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5578",3975,"City",NA,"No Cars Available",2016-07-13 23:04:37,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5579",3976,"City",NA,"No Cars Available",2016-07-13 23:07:56,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5580",3980,"City",NA,"No Cars Available",2016-07-13 23:16:12,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5581",3984,"Airport",NA,"No Cars Available",2016-07-13 23:17:02,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5582",3986,"Airport",NA,"No Cars Available",2016-07-13 23:17:29,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5583",3988,"City",NA,"No Cars Available",2016-07-13 23:23:36,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5584",3995,"City",NA,"No Cars Available",2016-07-13 23:36:17,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5585",3998,"Airport",NA,"No Cars Available",2016-07-13 23:39:08,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5586",4001,"City",NA,"No Cars Available",2016-07-13 23:39:52,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5587",4006,"City",NA,"No Cars Available",2016-07-13 23:45:17,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5588",4000,"City",NA,"No Cars Available",2016-07-13 23:47:49,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5589",4017,"City",NA,"No Cars Available",2016-07-13 23:50:18,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5590",4010,"Airport",NA,"No Cars Available",2016-07-13 23:50:50,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5591",4015,"City",NA,"No Cars Available",2016-07-13 23:52:32,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5592",4013,"City",NA,"No Cars Available",2016-07-13 23:53:32,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5593",4014,"City",NA,"No Cars Available",2016-07-13 23:56:55,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5594",4016,"City",NA,"No Cars Available",2016-07-13 23:59:02,NA,"Wednesday",NA,13,23,NA,NA,"23:00","Night"
"5595",4028,"City",NA,"No Cars Available",2016-07-14 00:09:03,NA,"Thursday",NA,14,0,NA,NA,"0:00","Early Morning"
"5596",4029,"City",NA,"No Cars Available",2016-07-14 00:14:26,NA,"Thursday",NA,14,0,NA,NA,"0:00","Early Morning"
"5597",4032,"City",NA,"No Cars Available",2016-07-14 00:15:43,NA,"Thursday",NA,14,0,NA,NA,"0:00","Early Morning"
"5598",4033,"Airport",NA,"No Cars Available",2016-07-14 00:25:33,NA,"Thursday",NA,14,0,NA,NA,"0:00","Early Morning"
"5599",4034,"City",NA,"No Cars Available",2016-07-14 00:29:50,NA,"Thursday",NA,14,0,NA,NA,"0:00","Early Morning"
"5600",4035,"Airport",NA,"No Cars Available",2016-07-14 00:31:24,NA,"Thursday",NA,14,0,NA,NA,"0:00","Early Morning"
"5601",4036,"Airport",NA,"No Cars Available",2016-07-14 00:31:57,NA,"Thursday",NA,14,0,NA,NA,"0:00","Early Morning"
"5602",4038,"Airport",NA,"No Cars Available",2016-07-14 00:34:22,NA,"Thursday",NA,14,0,NA,NA,"0:00","Early Morning"
"5603",4042,"Airport",NA,"No Cars Available",2016-07-14 00:39:13,NA,"Thursday",NA,14,0,NA,NA,"0:00","Early Morning"
"5604",4044,"Airport",NA,"No Cars Available",2016-07-14 00:51:37,NA,"Thursday",NA,14,0,NA,NA,"0:00","Early Morning"
"5605",4046,"City",NA,"No Cars Available",2016-07-14 00:57:03,NA,"Thursday",NA,14,0,NA,NA,"0:00","Early Morning"
"5606",4047,"City",NA,"No Cars Available",2016-07-14 01:00:53,NA,"Thursday",NA,14,1,NA,NA,"1:00","Early Morning"
"5607",4048,"Airport",NA,"No Cars Available",2016-07-14 01:03:27,NA,"Thursday",NA,14,1,NA,NA,"1:00","Early Morning"
"5608",4050,"City",NA,"No Cars Available",2016-07-14 01:10:22,NA,"Thursday",NA,14,1,NA,NA,"1:00","Early Morning"
"5609",4053,"Airport",NA,"No Cars Available",2016-07-14 01:15:26,NA,"Thursday",NA,14,1,NA,NA,"1:00","Early Morning"
"5610",4052,"City",NA,"No Cars Available",2016-07-14 01:16:34,NA,"Thursday",NA,14,1,NA,NA,"1:00","Early Morning"
"5611",4055,"City",NA,"No Cars Available",2016-07-14 01:22:56,NA,"Thursday",NA,14,1,NA,NA,"1:00","Early Morning"
"5612",4054,"City",NA,"No Cars Available",2016-07-14 01:23:08,NA,"Thursday",NA,14,1,NA,NA,"1:00","Early Morning"
"5613",4056,"City",NA,"No Cars Available",2016-07-14 01:25:25,NA,"Thursday",NA,14,1,NA,NA,"1:00","Early Morning"
"5614",4058,"Airport",NA,"No Cars Available",2016-07-14 01:27:38,NA,"Thursday",NA,14,1,NA,NA,"1:00","Early Morning"
"5615",4057,"City",NA,"No Cars Available",2016-07-14 01:29:49,NA,"Thursday",NA,14,1,NA,NA,"1:00","Early Morning"
"5616",4061,"City",NA,"No Cars Available",2016-07-14 01:33:55,NA,"Thursday",NA,14,1,NA,NA,"1:00","Early Morning"
"5617",4059,"City",NA,"No Cars Available",2016-07-14 01:35:55,NA,"Thursday",NA,14,1,NA,NA,"1:00","Early Morning"
"5618",4063,"City",NA,"No Cars Available",2016-07-14 01:36:26,NA,"Thursday",NA,14,1,NA,NA,"1:00","Early Morning"
"5619",4062,"Airport",NA,"No Cars Available",2016-07-14 01:42:36,NA,"Thursday",NA,14,1,NA,NA,"1:00","Early Morning"
"5620",4064,"City",NA,"No Cars Available",2016-07-14 01:48:00,NA,"Thursday",NA,14,1,NA,NA,"1:00","Early Morning"
"5621",4068,"Airport",NA,"No Cars Available",2016-07-14 01:59:16,NA,"Thursday",NA,14,1,NA,NA,"1:00","Early Morning"
"5622",4067,"City",NA,"No Cars Available",2016-07-14 02:00:05,NA,"Thursday",NA,14,2,NA,NA,"2:00","Early Morning"
"5623",4069,"City",NA,"No Cars Available",2016-07-14 02:02:39,NA,"Thursday",NA,14,2,NA,NA,"2:00","Early Morning"
"5624",4071,"City",NA,"No Cars Available",2016-07-14 02:03:03,NA,"Thursday",NA,14,2,NA,NA,"2:00","Early Morning"
"5625",4070,"City",NA,"No Cars Available",2016-07-14 02:03:04,NA,"Thursday",NA,14,2,NA,NA,"2:00","Early Morning"
"5626",4072,"City",NA,"No Cars Available",2016-07-14 02:04:37,NA,"Thursday",NA,14,2,NA,NA,"2:00","Early Morning"
"5627",4076,"Airport",NA,"No Cars Available",2016-07-14 02:16:28,NA,"Thursday",NA,14,2,NA,NA,"2:00","Early Morning"
"5628",4074,"City",NA,"No Cars Available",2016-07-14 02:18:01,NA,"Thursday",NA,14,2,NA,NA,"2:00","Early Morning"
"5629",4080,"Airport",NA,"No Cars Available",2016-07-14 02:29:31,NA,"Thursday",NA,14,2,NA,NA,"2:00","Early Morning"
"5630",4083,"City",NA,"No Cars Available",2016-07-14 02:35:50,NA,"Thursday",NA,14,2,NA,NA,"2:00","Early Morning"
"5631",4086,"City",NA,"No Cars Available",2016-07-14 02:46:05,NA,"Thursday",NA,14,2,NA,NA,"2:00","Early Morning"
"5632",4089,"City",NA,"No Cars Available",2016-07-14 02:52:38,NA,"Thursday",NA,14,2,NA,NA,"2:00","Early Morning"
"5633",4088,"City",NA,"No Cars Available",2016-07-14 02:53:34,NA,"Thursday",NA,14,2,NA,NA,"2:00","Early Morning"
"5634",4090,"Airport",NA,"No Cars Available",2016-07-14 02:55:11,NA,"Thursday",NA,14,2,NA,NA,"2:00","Early Morning"
"5635",4095,"Airport",NA,"No Cars Available",2016-07-14 03:10:03,NA,"Thursday",NA,14,3,NA,NA,"3:00","Early Morning"
"5636",4096,"City",NA,"No Cars Available",2016-07-14 03:13:22,NA,"Thursday",NA,14,3,NA,NA,"3:00","Early Morning"
"5637",4099,"City",NA,"No Cars Available",2016-07-14 03:22:45,NA,"Thursday",NA,14,3,NA,NA,"3:00","Early Morning"
"5638",4100,"Airport",NA,"No Cars Available",2016-07-14 03:30:27,NA,"Thursday",NA,14,3,NA,NA,"3:00","Early Morning"
"5639",4101,"City",NA,"No Cars Available",2016-07-14 03:31:37,NA,"Thursday",NA,14,3,NA,NA,"3:00","Early Morning"
"5640",4104,"Airport",NA,"No Cars Available",2016-07-14 03:38:21,NA,"Thursday",NA,14,3,NA,NA,"3:00","Early Morning"
"5641",4102,"Airport",NA,"No Cars Available",2016-07-14 03:38:51,NA,"Thursday",NA,14,3,NA,NA,"3:00","Early Morning"
"5642",4103,"Airport",NA,"No Cars Available",2016-07-14 03:39:43,NA,"Thursday",NA,14,3,NA,NA,"3:00","Early Morning"
"5643",4106,"City",NA,"No Cars Available",2016-07-14 03:45:15,NA,"Thursday",NA,14,3,NA,NA,"3:00","Early Morning"
"5644",4107,"City",NA,"No Cars Available",2016-07-14 03:51:51,NA,"Thursday",NA,14,3,NA,NA,"3:00","Early Morning"
"5645",4110,"Airport",NA,"No Cars Available",2016-07-14 03:58:07,NA,"Thursday",NA,14,3,NA,NA,"3:00","Early Morning"
"5646",4113,"City",NA,"No Cars Available",2016-07-14 04:00:13,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5647",4109,"City",NA,"No Cars Available",2016-07-14 04:02:26,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5648",4112,"Airport",NA,"No Cars Available",2016-07-14 04:03:52,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5649",4111,"City",NA,"No Cars Available",2016-07-14 04:06:34,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5650",4115,"City",NA,"No Cars Available",2016-07-14 04:11:42,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5651",4116,"Airport",NA,"No Cars Available",2016-07-14 04:13:48,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5652",4120,"City",NA,"No Cars Available",2016-07-14 04:27:49,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5653",4123,"City",NA,"No Cars Available",2016-07-14 04:38:53,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5654",4131,"City",NA,"No Cars Available",2016-07-14 04:41:23,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5655",4124,"City",NA,"No Cars Available",2016-07-14 04:41:36,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5656",4127,"City",NA,"No Cars Available",2016-07-14 04:46:22,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5657",4132,"City",NA,"No Cars Available",2016-07-14 04:46:47,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5658",4139,"City",NA,"No Cars Available",2016-07-14 04:48:44,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5659",4135,"Airport",NA,"No Cars Available",2016-07-14 04:49:00,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5660",4138,"City",NA,"No Cars Available",2016-07-14 04:49:41,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5661",4142,"City",NA,"No Cars Available",2016-07-14 04:50:32,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5662",4152,"City",NA,"No Cars Available",2016-07-14 04:55:34,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5663",4149,"City",NA,"No Cars Available",2016-07-14 04:59:37,NA,"Thursday",NA,14,4,NA,NA,"4:00","Early Morning"
"5664",4159,"Airport",NA,"No Cars Available",2016-07-14 05:05:36,NA,"Thursday",NA,14,5,NA,NA,"5:00","Morning"
